Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-04-05 02:00:00,Sweden,Sweden,SE,2.37,24.1,99.71,67.23,entsoe.eu,false,
2023-04-05 03:00:00,Sweden,Sweden,SE,2.34,24.11,99.71,68.16,entsoe.eu,false,
2023-04-05 04:00:00,Sweden,Sweden,SE,2.37,24.79,99.71,69.32,entsoe.eu,false,
2023-04-05 05:00:00,Sweden,Sweden,SE,2.42,25.37,99.7,70.25,entsoe.eu,false,
2023-04-05 06:00:00,Sweden,Sweden,SE,2.48,25.99,99.71,69.6,entsoe.eu,false,
2023-04-05 07:00:00,Sweden,Sweden,SE,2.57,26.58,99.7,69.06,entsoe.eu,false,
2023-04-05 08:00:00,Sweden,Sweden,SE,2.6,26.88,99.69,69.18,entsoe.eu,false,
2023-04-05 09:00:00,Sweden,Sweden,SE,2.55,26.73,99.7,68.72,entsoe.eu,false,
2023-04-05 10:00:00,Sweden,Sweden,SE,2.54,26.55,99.7,67.99,entsoe.eu,false,
2023-04-05 11:00:00,Sweden,Sweden,SE,2.6,26.6,99.69,67.07,entsoe.eu,false,
2023-04-05 12:00:00,Sweden,Sweden,SE,2.52,26.19,99.71,66.8,entsoe.eu,false,
2023-04-05 13:00:00,Sweden,Sweden,SE,2.53,25.92,99.69,67.47,entsoe.eu,false,
2023-04-05 14:00:00,Sweden,Sweden,SE,2.45,25.43,99.7,68.24,entsoe.eu,false,
2023-04-05 15:00:00,Sweden,Sweden,SE,2.4,25.15,99.71,68.87,entsoe.eu,false,
2023-04-05 16:00:00,Sweden,Sweden,SE,2.39,25.04,99.7,69.99,entsoe.eu,false,
2023-04-05 17:00:00,Sweden,Sweden,SE,2.49,25.27,99.68,70.24,entsoe.eu,false,
2023-04-05 18:00:00,Sweden,Sweden,SE,2.49,25.43,99.7,69.19,entsoe.eu,false,
2023-04-05 19:00:00,Sweden,Sweden,SE,2.41,24.74,99.7,68.56,entsoe.eu,false,
2023-04-05 20:00:00,Sweden,Sweden,SE,2.34,23.32,99.69,67.53,entsoe.eu,false,
2023-04-05 21:00:00,Sweden,Sweden,SE,2.59,23.62,99.64,66.6,entsoe.eu,false,
2023-04-05 22:00:00,Sweden,Sweden,SE,3.41,24.41,99.49,64.38,entsoe.eu,false,
2023-04-05 23:00:00,Sweden,Sweden,SE,3.42,24.28,99.49,63.21,entsoe.eu,false,
2023-04-06 00:00:00,Sweden,Sweden,SE,3.34,24.16,99.52,62.64,entsoe.eu,false,
2023-04-06 01:00:00,Sweden,Sweden,SE,3.4,24.27,99.5,63.64,entsoe.eu,false,
2023-04-06 02:00:00,Sweden,Sweden,SE,3.37,24.49,99.51,64.77,entsoe.eu,false,
2023-04-06 03:00:00,Sweden,Sweden,SE,2.68,24.37,99.63,66.25,entsoe.eu,false,
2023-04-06 04:00:00,Sweden,Sweden,SE,2.48,24.59,99.68,68.92,entsoe.eu,false,
2023-04-06 05:00:00,Sweden,Sweden,SE,2.5,24.92,99.67,70.4,entsoe.eu,false,
2023-04-06 06:00:00,Sweden,Sweden,SE,2.48,24.85,99.67,71.02,entsoe.eu,false,
2023-04-06 07:00:00,Sweden,Sweden,SE,2.54,25.12,99.66,70.87,entsoe.eu,false,
2023-04-06 08:00:00,Sweden,Sweden,SE,2.61,25.42,99.66,70.18,entsoe.eu,false,
2023-04-06 09:00:00,Sweden,Sweden,SE,2.98,25.96,99.62,69.59,entsoe.eu,false,
2023-04-06 10:00:00,Sweden,Sweden,SE,5.55,29.48,99.28,69.36,entsoe.eu,false,
2023-04-06 11:00:00,Sweden,Sweden,SE,4.76,28.32,99.39,68.8,entsoe.eu,false,
2023-04-06 12:00:00,Sweden,Sweden,SE,4.14,27.28,99.47,68.32,entsoe.eu,false,
2023-04-06 13:00:00,Sweden,Sweden,SE,2.73,25.07,99.62,69.1,entsoe.eu,false,
2023-04-06 14:00:00,Sweden,Sweden,SE,2.62,24.44,99.64,68.71,entsoe.eu,false,
2023-04-06 15:00:00,Sweden,Sweden,SE,2.58,24.44,99.65,68.27,entsoe.eu,false,
2023-04-06 16:00:00,Sweden,Sweden,SE,2.99,24.87,99.58,67.88,entsoe.eu,false,
2023-04-06 17:00:00,Sweden,Sweden,SE,2.95,24.89,99.6,67.9,entsoe.eu,false,
2023-04-06 18:00:00,Sweden,Sweden,SE,4.26,26.59,99.38,66.45,entsoe.eu,false,
2023-04-06 19:00:00,Sweden,Sweden,SE,6.04,28.3,99.07,64.99,entsoe.eu,false,
2023-04-06 20:00:00,Sweden,Sweden,SE,6.88,29.06,98.93,62.78,entsoe.eu,false,
2023-04-06 21:00:00,Sweden,Sweden,SE,7.08,29.17,98.9,61.63,entsoe.eu,false,
2023-04-06 22:00:00,Sweden,Sweden,SE,6.75,28.51,98.98,60.68,entsoe.eu,false,
2023-04-06 23:00:00,Sweden,Sweden,SE,6.7,28.34,98.99,59.7,entsoe.eu,false,
2023-04-07 00:00:00,Sweden,Sweden,SE,6.93,28.94,98.96,59.46,entsoe.eu,false,
2023-04-07 01:00:00,Sweden,Sweden,SE,6.46,28.48,99.05,59.45,entsoe.eu,false,
2023-04-07 02:00:00,Sweden,Sweden,SE,5.89,28.19,99.16,60.11,entsoe.eu,false,
2023-04-07 03:00:00,Sweden,Sweden,SE,5.8,28.43,99.19,59.92,entsoe.eu,false,
2023-04-07 04:00:00,Sweden,Sweden,SE,4.7,27.37,99.38,62.1,entsoe.eu,false,
2023-04-07 05:00:00,Sweden,Sweden,SE,3.22,25.51,99.6,64.06,entsoe.eu,false,
2023-04-07 06:00:00,Sweden,Sweden,SE,2.59,25.08,99.7,64.28,entsoe.eu,false,
2023-04-07 07:00:00,Sweden,Sweden,SE,2.39,24.9,99.73,64.61,entsoe.eu,false,
2023-04-07 08:00:00,Sweden,Sweden,SE,2.97,25.73,99.65,65.95,entsoe.eu,false,
2023-04-07 09:00:00,Sweden,Sweden,SE,3.11,26.06,99.67,66.22,entsoe.eu,false,
2023-04-07 10:00:00,Sweden,Sweden,SE,4.91,27.92,99.44,66.09,entsoe.eu,false,
2023-04-07 11:00:00,Sweden,Sweden,SE,4.68,26.79,99.45,65.66,entsoe.eu,false,
2023-04-07 12:00:00,Sweden,Sweden,SE,4.41,26.4,99.5,65.61,entsoe.eu,false,
2023-04-07 13:00:00,Sweden,Sweden,SE,2.8,24.22,99.68,64.88,entsoe.eu,false,
2023-04-07 14:00:00,Sweden,Sweden,SE,3.03,24.45,99.62,64.56,entsoe.eu,false,
2023-04-07 15:00:00,Sweden,Sweden,SE,2.17,22.85,99.75,64.32,entsoe.eu,false,
2023-04-07 16:00:00,Sweden,Sweden,SE,1.99,22.4,99.78,64.97,entsoe.eu,false,
2023-04-07 17:00:00,Sweden,Sweden,SE,2.12,22.53,99.75,65.49,entsoe.eu,false,
2023-04-07 18:00:00,Sweden,Sweden,SE,2.04,22.23,99.77,65.01,entsoe.eu,false,
2023-04-07 19:00:00,Sweden,Sweden,SE,1.92,21.74,99.79,64.6,entsoe.eu,false,
2023-04-07 20:00:00,Sweden,Sweden,SE,1.93,21.2,99.79,64.35,entsoe.eu,false,
2023-04-07 21:00:00,Sweden,Sweden,SE,1.84,20.62,99.8,65.17,entsoe.eu,false,
2023-04-07 22:00:00,Sweden,Sweden,SE,2.17,20.9,99.74,64.76,entsoe.eu,false,
2023-04-07 23:00:00,Sweden,Sweden,SE,2.28,21.02,99.71,64.38,entsoe.eu,false,
2023-04-08 00:00:00,Sweden,Sweden,SE,2.21,20.83,99.72,63.94,entsoe.eu,false,
2023-04-08 01:00:00,Sweden,Sweden,SE,2.18,20.83,99.73,63.76,entsoe.eu,false,
2023-04-08 02:00:00,Sweden,Sweden,SE,2.05,20.89,99.76,63.76,entsoe.eu,false,
2023-04-08 03:00:00,Sweden,Sweden,SE,1.7,20.35,99.81,64.35,entsoe.eu,false,
2023-04-08 04:00:00,Sweden,Sweden,SE,1.72,21.15,99.82,65.26,entsoe.eu,false,
2023-04-08 05:00:00,Sweden,Sweden,SE,1.78,21.76,99.82,65.8,entsoe.eu,false,
2023-04-08 06:00:00,Sweden,Sweden,SE,1.82,21.99,99.81,65.67,entsoe.eu,false,
2023-04-08 07:00:00,Sweden,Sweden,SE,1.93,22.91,99.8,65.23,entsoe.eu,false,
2023-04-08 08:00:00,Sweden,Sweden,SE,2.67,24.07,99.68,65.18,entsoe.eu,false,
2023-04-08 09:00:00,Sweden,Sweden,SE,2.36,24.21,99.74,64.61,entsoe.eu,false,
2023-04-08 10:00:00,Sweden,Sweden,SE,2.23,24.23,99.76,64.18,entsoe.eu,false,
2023-04-08 11:00:00,Sweden,Sweden,SE,2.11,24.58,99.8,63.78,entsoe.eu,false,
2023-04-08 12:00:00,Sweden,Sweden,SE,2.12,24.53,99.8,63.15,entsoe.eu,false,
2023-04-08 13:00:00,Sweden,Sweden,SE,2.2,24.4,99.78,63.16,entsoe.eu,false,
2023-04-08 14:00:00,Sweden,Sweden,SE,2.26,23.67,99.76,63.78,entsoe.eu,false,
2023-04-08 15:00:00,Sweden,Sweden,SE,2.37,23.12,99.72,63.91,entsoe.eu,false,
2023-04-08 16:00:00,Sweden,Sweden,SE,2.12,22.04,99.75,64.52,entsoe.eu,false,
2023-04-08 17:00:00,Sweden,Sweden,SE,2.05,21.54,99.76,64.96,entsoe.eu,false,
2023-04-08 18:00:00,Sweden,Sweden,SE,1.79,21.08,99.8,65.21,entsoe.eu,false,
2023-04-08 19:00:00,Sweden,Sweden,SE,1.74,20.77,99.81,64.45,entsoe.eu,false,
2023-04-08 20:00:00,Sweden,Sweden,SE,1.68,20.13,99.81,64.29,entsoe.eu,false,
2023-04-08 21:00:00,Sweden,Sweden,SE,2.14,20.77,99.73,62.73,entsoe.eu,false,
2023-04-08 22:00:00,Sweden,Sweden,SE,2.11,20.81,99.74,62.38,entsoe.eu,false,
2023-04-08 23:00:00,Sweden,Sweden,SE,2.33,21.24,99.71,61.77,entsoe.eu,false,
2023-04-09 00:00:00,Sweden,Sweden,SE,2.25,21.12,99.72,61.97,entsoe.eu,false,
2023-04-09 01:00:00,Sweden,Sweden,SE,2.46,21.43,99.68,61.17,entsoe.eu,false,
2023-04-09 02:00:00,Sweden,Sweden,SE,2.47,21.32,99.68,61.65,entsoe.eu,false,
2023-04-09 03:00:00,Sweden,Sweden,SE,2.51,21.42,99.67,62.13,entsoe.eu,false,
2023-04-09 04:00:00,Sweden,Sweden,SE,2.63,22.35,99.66,62.18,entsoe.eu,false,
2023-04-09 05:00:00,Sweden,Sweden,SE,2.77,23.44,99.64,62.4,entsoe.eu,false,
2023-04-09 06:00:00,Sweden,Sweden,SE,3.02,24.23,99.6,61.99,entsoe.eu,false,
2023-04-09 07:00:00,Sweden,Sweden,SE,2.92,24.67,99.62,61.75,entsoe.eu,false,
2023-04-09 08:00:00,Sweden,Sweden,SE,2.8,25.23,99.65,62.22,entsoe.eu,false,
2023-04-09 09:00:00,Sweden,Sweden,SE,2.79,25.8,99.66,62.4,entsoe.eu,false,
2023-04-09 10:00:00,Sweden,Sweden,SE,2.66,25.93,99.69,61.67,entsoe.eu,false,
2023-04-09 11:00:00,Sweden,Sweden,SE,3.34,26.96,99.59,61.48,entsoe.eu,false,
2023-04-09 12:00:00,Sweden,Sweden,SE,5.15,29.35,99.33,60.98,entsoe.eu,false,
2023-04-09 13:00:00,Sweden,Sweden,SE,5.29,29.47,99.33,59.23,entsoe.eu,false,
2023-04-09 14:00:00,Sweden,Sweden,SE,2.3,24.62,99.75,60.06,entsoe.eu,false,
2023-04-09 15:00:00,Sweden,Sweden,SE,2.7,24.17,99.65,61.46,entsoe.eu,false,
2023-04-09 16:00:00,Sweden,Sweden,SE,2.55,23.36,99.67,62.35,entsoe.eu,false,
2023-04-09 17:00:00,Sweden,Sweden,SE,2.53,23.16,99.67,62.61,entsoe.eu,false,
2023-04-09 18:00:00,Sweden,Sweden,SE,3.19,23.9,99.58,62.17,entsoe.eu,false,
2023-04-09 19:00:00,Sweden,Sweden,SE,3.71,24.45,99.51,61.32,entsoe.eu,false,
2023-04-09 20:00:00,Sweden,Sweden,SE,3.79,24.6,99.51,60.53,entsoe.eu,false,
2023-04-09 21:00:00,Sweden,Sweden,SE,4.23,25.17,99.44,59.25,entsoe.eu,false,
2023-04-09 22:00:00,Sweden,Sweden,SE,4.52,25.88,99.39,56.69,entsoe.eu,false,
2023-04-09 23:00:00,Sweden,Sweden,SE,4.28,25.7,99.43,56.68,entsoe.eu,false,
2023-04-10 00:00:00,Sweden,Sweden,SE,4.18,25.64,99.46,57.29,entsoe.eu,false,
2023-04-10 01:00:00,Sweden,Sweden,SE,3.83,25.69,99.51,58.33,entsoe.eu,false,
2023-04-10 02:00:00,Sweden,Sweden,SE,3.01,24.42,99.64,59.63,entsoe.eu,false,
2023-04-10 03:00:00,Sweden,Sweden,SE,2.56,24.15,99.71,60.13,entsoe.eu,false,
2023-04-10 04:00:00,Sweden,Sweden,SE,2.5,23.44,99.71,60.37,entsoe.eu,false,
2023-04-10 05:00:00,Sweden,Sweden,SE,2.47,23.62,99.71,60.98,entsoe.eu,false,
2023-04-10 06:00:00,Sweden,Sweden,SE,3.68,25.33,99.54,62.08,entsoe.eu,false,
2023-04-10 07:00:00,Sweden,Sweden,SE,5.58,28.45,99.34,62.04,entsoe.eu,false,
2023-04-10 08:00:00,Sweden,Sweden,SE,13.1,40.6,98.44,59.36,entsoe.eu,false,
2023-04-10 09:00:00,Sweden,Sweden,SE,23.01,52.35,97.37,57.6,entsoe.eu,false,
2023-04-10 10:00:00,Sweden,Sweden,SE,16.35,44.53,98.04,56.07,entsoe.eu,false,
2023-04-10 11:00:00,Sweden,Sweden,SE,16.97,44.76,97.92,56.7,entsoe.eu,false,
2023-04-10 12:00:00,Sweden,Sweden,SE,15.74,42.79,98.18,56.87,entsoe.eu,false,
2023-04-10 13:00:00,Sweden,Sweden,SE,15.61,41.88,98.18,57.33,entsoe.eu,false,
2023-04-10 14:00:00,Sweden,Sweden,SE,15.24,40.58,98.21,57.39,entsoe.eu,false,
2023-04-10 15:00:00,Sweden,Sweden,SE,11.63,35.07,98.65,61.44,entsoe.eu,false,
2023-04-10 16:00:00,Sweden,Sweden,SE,3.96,23.97,99.51,62.72,entsoe.eu,false,
2023-04-10 17:00:00,Sweden,Sweden,SE,3.78,22.92,99.54,65.06,entsoe.eu,false,
2023-04-10 18:00:00,Sweden,Sweden,SE,3.18,22.57,99.62,63.89,entsoe.eu,false,
2023-04-10 19:00:00,Sweden,Sweden,SE,5.96,26.43,99.33,62.94,entsoe.eu,false,
2023-04-10 20:00:00,Sweden,Sweden,SE,11.95,33.37,98.61,61.9,entsoe.eu,false,
2023-04-10 21:00:00,Sweden,Sweden,SE,10.53,31.58,98.77,61.17,entsoe.eu,false,
2023-04-10 22:00:00,Sweden,Sweden,SE,4.96,24.83,99.44,58.77,entsoe.eu,false,
2023-04-10 23:00:00,Sweden,Sweden,SE,3.87,23.83,99.56,57.76,entsoe.eu,false,
2023-04-11 00:00:00,Sweden,Sweden,SE,4.36,24.61,99.47,57.44,entsoe.eu,false,
2023-04-11 01:00:00,Sweden,Sweden,SE,6.68,27.48,99.18,56.95,entsoe.eu,false,
2023-04-11 02:00:00,Sweden,Sweden,SE,2.66,21.66,99.75,57.56,entsoe.eu,false,
2023-04-11 03:00:00,Sweden,Sweden,SE,1.48,20.8,99.88,61.97,entsoe.eu,false,
2023-04-11 04:00:00,Sweden,Sweden,SE,1.81,21.93,99.81,65.94,entsoe.eu,false,
2023-04-11 05:00:00,Sweden,Sweden,SE,1.89,22.3,99.8,67.52,entsoe.eu,false,
2023-04-11 06:00:00,Sweden,Sweden,SE,1.92,22.02,99.78,67.39,entsoe.eu,false,
2023-04-11 07:00:00,Sweden,Sweden,SE,2.08,22.6,99.74,67.17,entsoe.eu,false,
2023-04-11 08:00:00,Sweden,Sweden,SE,3.75,25.17,99.46,67.14,entsoe.eu,false,
2023-04-11 09:00:00,Sweden,Sweden,SE,6.54,29.15,99.15,65.14,entsoe.eu,false,
2023-04-11 10:00:00,Sweden,Sweden,SE,8.82,32.06,98.87,63.38,entsoe.eu,false,
2023-04-11 11:00:00,Sweden,Sweden,SE,10.5,34.34,98.71,61.94,entsoe.eu,false,
2023-04-11 12:00:00,Sweden,Sweden,SE,11.07,35.59,98.72,61.17,entsoe.eu,false,
2023-04-11 13:00:00,Sweden,Sweden,SE,9.14,32.65,98.87,61.79,entsoe.eu,false,
2023-04-11 14:00:00,Sweden,Sweden,SE,4.66,26.8,99.35,63.17,entsoe.eu,false,
2023-04-11 15:00:00,Sweden,Sweden,SE,3.59,24.29,99.51,64.67,entsoe.eu,false,
2023-04-11 16:00:00,Sweden,Sweden,SE,2.33,22.78,99.7,64.71,entsoe.eu,false,
2023-04-11 17:00:00,Sweden,Sweden,SE,2.49,23.05,99.68,64.67,entsoe.eu,false,
2023-04-11 18:00:00,Sweden,Sweden,SE,2.48,22.93,99.69,63.71,entsoe.eu,false,
2023-04-11 19:00:00,Sweden,Sweden,SE,2.36,23.34,99.71,62.64,entsoe.eu,false,
2023-04-11 20:00:00,Sweden,Sweden,SE,2.21,22.8,99.74,61.46,entsoe.eu,false,
2023-04-11 21:00:00,Sweden,Sweden,SE,1.96,22.29,99.79,60.71,entsoe.eu,false,
2023-04-11 22:00:00,Sweden,Sweden,SE,2.63,22.86,99.68,59.8,entsoe.eu,false,
2023-04-11 23:00:00,Sweden,Sweden,SE,2.12,22.62,99.75,59.46,entsoe.eu,false,
2023-04-12 00:00:00,Sweden,Sweden,SE,2.23,22.72,99.72,59.43,entsoe.eu,false,
2023-04-12 01:00:00,Sweden,Sweden,SE,2.39,23.15,99.69,59.77,entsoe.eu,false,
2023-04-12 02:00:00,Sweden,Sweden,SE,2.54,23.28,99.65,60.92,entsoe.eu,false,
2023-04-12 03:00:00,Sweden,Sweden,SE,2.37,22.78,99.68,61.49,entsoe.eu,false,
2023-04-12 04:00:00,Sweden,Sweden,SE,2.24,22.71,99.71,63.72,entsoe.eu,false,
2023-04-12 05:00:00,Sweden,Sweden,SE,2.1,22.44,99.74,64.7,entsoe.eu,false,
2023-04-12 06:00:00,Sweden,Sweden,SE,1.93,22.26,99.79,64.31,entsoe.eu,false,
2023-04-12 07:00:00,Sweden,Sweden,SE,1.87,22.7,99.82,63.39,entsoe.eu,false,
2023-04-12 08:00:00,Sweden,Sweden,SE,2.1,23.59,99.79,63.09,entsoe.eu,false,
2023-04-12 09:00:00,Sweden,Sweden,SE,2.83,24.68,99.7,64.11,entsoe.eu,false,
2023-04-12 10:00:00,Sweden,Sweden,SE,2.89,24.79,99.68,63.93,entsoe.eu,false,
2023-04-12 11:00:00,Sweden,Sweden,SE,2.3,23.89,99.75,63.81,entsoe.eu,false,
2023-04-12 12:00:00,Sweden,Sweden,SE,2.85,24.1,99.66,63.79,entsoe.eu,false,
2023-04-12 13:00:00,Sweden,Sweden,SE,1.96,22.61,99.78,63.36,entsoe.eu,false,
2023-04-12 14:00:00,Sweden,Sweden,SE,2.05,22.59,99.76,63.2,entsoe.eu,false,
2023-04-12 15:00:00,Sweden,Sweden,SE,2.21,22.08,99.7,64.78,entsoe.eu,false,
2023-04-12 16:00:00,Sweden,Sweden,SE,2.04,21.21,99.73,64.01,entsoe.eu,false,
2023-04-12 17:00:00,Sweden,Sweden,SE,1.88,20.97,99.77,64.49,entsoe.eu,false,
2023-04-12 18:00:00,Sweden,Sweden,SE,1.66,20.6,99.84,64.26,entsoe.eu,false,
2023-04-12 19:00:00,Sweden,Sweden,SE,1.66,20.48,99.85,63.54,entsoe.eu,false,
2023-04-12 20:00:00,Sweden,Sweden,SE,2.22,21.2,99.75,61.9,entsoe.eu,false,
2023-04-12 21:00:00,Sweden,Sweden,SE,2.99,21.82,99.62,59.13,entsoe.eu,false,
2023-04-12 22:00:00,Sweden,Sweden,SE,3.98,23.23,99.44,57.8,entsoe.eu,false,
2023-04-12 23:00:00,Sweden,Sweden,SE,4.22,23.21,99.38,57.15,entsoe.eu,false,
2023-04-13 00:00:00,Sweden,Sweden,SE,5.72,25.05,99.17,56.07,entsoe.eu,false,
2023-04-13 01:00:00,Sweden,Sweden,SE,4.74,23.85,99.29,55.72,entsoe.eu,false,
2023-04-13 02:00:00,Sweden,Sweden,SE,6.74,26.19,98.99,55.84,entsoe.eu,false,
2023-04-13 03:00:00,Sweden,Sweden,SE,4.37,23.14,99.4,58.23,entsoe.eu,false,
2023-04-13 04:00:00,Sweden,Sweden,SE,2.73,21.78,99.68,62.03,entsoe.eu,false,
2023-04-13 05:00:00,Sweden,Sweden,SE,2.23,21.78,99.77,64.31,entsoe.eu,false,
2023-04-13 06:00:00,Sweden,Sweden,SE,1.7,20.68,99.83,64.77,entsoe.eu,false,
2023-04-13 07:00:00,Sweden,Sweden,SE,1.9,21.08,99.78,65.54,entsoe.eu,false,
2023-04-13 08:00:00,Sweden,Sweden,SE,3.68,23.65,99.57,65.99,entsoe.eu,false,
2023-04-13 09:00:00,Sweden,Sweden,SE,4.0,24.19,99.51,66.31,entsoe.eu,false,
2023-04-13 10:00:00,Sweden,Sweden,SE,4.16,23.8,99.47,66.25,entsoe.eu,false,
2023-04-13 11:00:00,Sweden,Sweden,SE,4.0,23.54,99.47,65.76,entsoe.eu,false,
2023-04-13 12:00:00,Sweden,Sweden,SE,4.16,23.87,99.44,64.71,entsoe.eu,false,
2023-04-13 13:00:00,Sweden,Sweden,SE,3.94,23.37,99.46,63.71,entsoe.eu,false,
2023-04-13 14:00:00,Sweden,Sweden,SE,3.54,21.9,99.52,63.6,entsoe.eu,false,
2023-04-13 15:00:00,Sweden,Sweden,SE,1.83,19.63,99.79,63.24,entsoe.eu,false,
2023-04-13 16:00:00,Sweden,Sweden,SE,1.56,19.01,99.84,63.93,entsoe.eu,false,
2023-04-13 17:00:00,Sweden,Sweden,SE,1.87,19.47,99.79,63.74,entsoe.eu,false,
2023-04-13 18:00:00,Sweden,Sweden,SE,2.46,20.14,99.68,63.23,entsoe.eu,false,
2023-04-13 19:00:00,Sweden,Sweden,SE,2.61,20.03,99.65,61.74,entsoe.eu,false,
2023-04-13 20:00:00,Sweden,Sweden,SE,3.26,21.2,99.54,60.13,entsoe.eu,false,
2023-04-13 21:00:00,Sweden,Sweden,SE,3.83,21.87,99.43,58.14,entsoe.eu,false,
2023-04-13 22:00:00,Sweden,Sweden,SE,4.18,22.33,99.37,57.35,entsoe.eu,false,
2023-04-13 23:00:00,Sweden,Sweden,SE,4.12,22.33,99.38,57.27,entsoe.eu,false,
2023-04-14 00:00:00,Sweden,Sweden,SE,4.43,23.02,99.34,57.22,entsoe.eu,false,
2023-04-14 01:00:00,Sweden,Sweden,SE,4.32,23.02,99.36,57.01,entsoe.eu,false,
2023-04-14 02:00:00,Sweden,Sweden,SE,3.63,22.23,99.49,58.1,entsoe.eu,false,
2023-04-14 03:00:00,Sweden,Sweden,SE,2.93,21.43,99.61,58.91,entsoe.eu,false,
2023-04-14 04:00:00,Sweden,Sweden,SE,2.09,20.5,99.74,62.88,entsoe.eu,false,
2023-04-14 05:00:00,Sweden,Sweden,SE,2.21,20.88,99.73,63.87,entsoe.eu,false,
2023-04-14 06:00:00,Sweden,Sweden,SE,2.29,21.14,99.7,64.83,entsoe.eu,false,
2023-04-14 07:00:00,Sweden,Sweden,SE,2.51,21.64,99.65,65.86,entsoe.eu,false,
2023-04-14 08:00:00,Sweden,Sweden,SE,2.73,22.11,99.61,65.5,entsoe.eu,false,
2023-04-14 09:00:00,Sweden,Sweden,SE,2.43,21.95,99.63,65.11,entsoe.eu,false,
2023-04-14 10:00:00,Sweden,Sweden,SE,2.53,22.01,99.63,64.29,entsoe.eu,false,
2023-04-14 11:00:00,Sweden,Sweden,SE,2.6,22.16,99.61,64.02,entsoe.eu,false,
2023-04-14 12:00:00,Sweden,Sweden,SE,2.92,22.77,99.55,63.68,entsoe.eu,false,
2023-04-14 13:00:00,Sweden,Sweden,SE,2.92,22.25,99.54,63.07,entsoe.eu,false,
2023-04-14 14:00:00,Sweden,Sweden,SE,2.77,21.98,99.57,63.33,entsoe.eu,false,
2023-04-14 15:00:00,Sweden,Sweden,SE,2.39,21.35,99.64,63.8,entsoe.eu,false,
2023-04-14 16:00:00,Sweden,Sweden,SE,2.31,20.89,99.66,63.22,entsoe.eu,false,
2023-04-14 17:00:00,Sweden,Sweden,SE,2.45,21.08,99.63,63.52,entsoe.eu,false,
2023-04-14 18:00:00,Sweden,Sweden,SE,3.39,22.36,99.47,62.33,entsoe.eu,false,
2023-04-14 19:00:00,Sweden,Sweden,SE,3.77,22.62,99.42,60.59,entsoe.eu,false,
2023-04-14 20:00:00,Sweden,Sweden,SE,4.28,23.42,99.32,59.24,entsoe.eu,false,
2023-04-14 21:00:00,Sweden,Sweden,SE,4.79,24.05,99.22,58.96,entsoe.eu,false,
2023-04-14 22:00:00,Sweden,Sweden,SE,5.06,24.95,99.19,57.04,entsoe.eu,false,
2023-04-14 23:00:00,Sweden,Sweden,SE,5.19,25.1,99.15,56.9,entsoe.eu,false,
2023-04-15 00:00:00,Sweden,Sweden,SE,5.39,25.39,99.1,57.17,entsoe.eu,false,
2023-04-15 01:00:00,Sweden,Sweden,SE,5.13,25.13,99.13,58.05,entsoe.eu,false,
2023-04-15 02:00:00,Sweden,Sweden,SE,4.66,24.64,99.21,58.69,entsoe.eu,false,
2023-04-15 03:00:00,Sweden,Sweden,SE,4.37,24.4,99.26,59.66,entsoe.eu,false,
2023-04-15 04:00:00,Sweden,Sweden,SE,3.29,23.43,99.46,61.63,entsoe.eu,false,
2023-04-15 05:00:00,Sweden,Sweden,SE,2.94,23.12,99.54,61.66,entsoe.eu,false,
2023-04-15 06:00:00,Sweden,Sweden,SE,2.87,23.49,99.57,62.87,entsoe.eu,false,
2023-04-15 07:00:00,Sweden,Sweden,SE,2.94,24.39,99.57,63.71,entsoe.eu,false,
2023-04-15 08:00:00,Sweden,Sweden,SE,2.61,24.46,99.65,63.77,entsoe.eu,false,
2023-04-15 09:00:00,Sweden,Sweden,SE,2.59,24.9,99.66,65.05,entsoe.eu,false,
2023-04-15 10:00:00,Sweden,Sweden,SE,2.71,25.51,99.64,65.21,entsoe.eu,false,
2023-04-15 11:00:00,Sweden,Sweden,SE,4.14,27.11,99.39,65.3,entsoe.eu,false,
2023-04-15 12:00:00,Sweden,Sweden,SE,4.07,27.2,99.41,65.53,entsoe.eu,false,
2023-04-15 13:00:00,Sweden,Sweden,SE,4.28,27.11,99.37,65.49,entsoe.eu,false,
2023-04-15 14:00:00,Sweden,Sweden,SE,3.39,24.95,99.51,65.65,entsoe.eu,false,
2023-04-15 15:00:00,Sweden,Sweden,SE,2.45,22.94,99.65,66.9,entsoe.eu,false,
2023-04-15 16:00:00,Sweden,Sweden,SE,2.3,22.47,99.68,67.62,entsoe.eu,false,
2023-04-15 17:00:00,Sweden,Sweden,SE,2.19,22.01,99.7,68.14,entsoe.eu,false,
2023-04-15 18:00:00,Sweden,Sweden,SE,2.1,21.66,99.72,68.12,entsoe.eu,false,
2023-04-15 19:00:00,Sweden,Sweden,SE,2.2,21.89,99.7,68.14,entsoe.eu,false,
2023-04-15 20:00:00,Sweden,Sweden,SE,2.18,22.12,99.71,66.94,entsoe.eu,false,
2023-04-15 21:00:00,Sweden,Sweden,SE,2.03,21.86,99.75,66.16,entsoe.eu,false,
2023-04-15 22:00:00,Sweden,Sweden,SE,2.16,21.78,99.71,67.21,entsoe.eu,false,
2023-04-15 23:00:00,Sweden,Sweden,SE,2.31,22.35,99.68,66.94,entsoe.eu,false,
